Row,Date,Time,Device,State
242,12/16/21,17:54:26,Heat Ex Comp,1
243,12/16/21,17:59:33,Heat Ex Comp,0
244,12/16/21,18:05:12,Cooling,1
245,12/16/21,18:09:33,Heat Ex Comp,1
246,12/16/21,18:15:08,Heat Ex Comp,0
247,12/16/21,18:21:22,Cooling,1
248,12/16/21,18:23:08,Effulent Coil,1
249,12/16/21,18:25:08,Heat Ex Comp,1
250,12/16/21,18:30:52,Heating,1
251,12/16/21,18:31:28,Conductivity Pump,1
252,12/16/21,18:31:38,Conductivity Pump,0
253,12/16/21,18:31:45,Effulent Coil,0
254,12/16/21,18:32:46,Conductivity Pump,1
255,12/16/21,18:32:56,Conductivity Pump,0
256,12/16/21,18:50:11,pH Pump,1
257,12/16/21,18:50:31,pH Pump,0
258,12/16/21,18:54:11,pH Pump,1
259,12/16/21,18:54:31,pH Pump,0
260,12/16/21,18:58:11,pH Pump,1
261,12/16/21,18:58:31,pH Pump,0
262,12/16/21,19:02:11,pH Pump,1
263,12/16/21,19:02:31,pH Pump,0
264,12/16/21,19:06:11,pH Pump,1
265,12/16/21,19:06:31,pH Pump,0
266,12/16/21,19:07:43,Heat Ex Comp,0
267,12/16/21,19:10:11,pH Pump,1
268,12/16/21,19:10:31,pH Pump,0
269,12/16/21,19:30:52,Heat Ex Comp,1
270,12/16/21,19:30:52,Heating,1
271,12/16/21,20:03:09,Effulent Coil,1
272,12/16/21,20:11:45,Effulent Coil,0
273,12/16/21,20:11:54,pH Pump,1
274,12/16/21,20:12:14,pH Pump,0
275,12/16/21,20:15:32,pH Pump,1
276,12/16/21,20:15:52,pH Pump,0
277,12/16/21,20:19:32,pH Pump,1
278,12/16/21,20:19:52,pH Pump,0
279,12/16/21,20:23:32,pH Pump,1
280,12/16/21,20:23:52,pH Pump,0
281,12/16/21,20:27:32,pH Pump,1
282,12/16/21,20:27:52,pH Pump,0
283,12/16/21,20:28:10,Heat Ex Comp,0
284,12/16/21,20:31:32,pH Pump,1
285,12/16/21,20:31:52,pH Pump,0
286,12/16/21,20:35:32,pH Pump,1
287,12/16/21,20:35:52,pH Pump,0
288,12/16/21,20:39:32,pH Pump,1
289,12/16/21,20:39:52,pH Pump,0
290,12/16/21,20:43:32,pH Pump,1
291,12/16/21,20:43:52,pH Pump,0
292,12/16/21,20:47:32,pH Pump,1
293,12/16/21,20:47:52,pH Pump,0
294,12/16/21,20:51:32,pH Pump,1
295,12/16/21,20:51:52,pH Pump,0
296,12/16/21,20:55:32,pH Pump,1
297,12/16/21,20:55:52,pH Pump,0
298,12/16/21,20:59:32,pH Pump,1
299,12/16/21,20:59:52,pH Pump,0
300,12/16/21,21:03:32,pH Pump,1
301,12/16/21,21:03:52,pH Pump,0
302,12/16/21,21:07:32,pH Pump,1
303,12/16/21,21:07:52,pH Pump,0
304,12/16/21,21:11:32,pH Pump,1
305,12/16/21,21:11:52,pH Pump,0
306,12/16/21,21:15:32,pH Pump,1
307,12/16/21,21:15:52,pH Pump,0
308,12/16/21,21:19:32,pH Pump,1
309,12/16/21,21:19:52,pH Pump,0
310,12/16/21,21:23:32,pH Pump,1
311,12/16/21,21:23:52,pH Pump,0
312,12/16/21,21:27:32,pH Pump,1
313,12/16/21,21:27:52,pH Pump,0
314,12/16/21,21:31:32,pH Pump,1
315,12/16/21,21:31:52,pH Pump,0
316,12/16/21,21:35:32,pH Pump,1
317,12/16/21,21:35:52,pH Pump,0
318,12/16/21,21:39:32,pH Pump,1
319,12/16/21,21:39:52,pH Pump,0
320,12/16/21,21:43:09,Effulent Coil,1
321,12/16/21,21:43:32,pH Pump,1
322,12/16/21,21:43:52,pH Pump,0
323,12/16/21,21:47:32,pH Pump,1
324,12/16/21,21:47:52,pH Pump,0
325,12/16/21,21:51:32,pH Pump,1
326,12/16/21,21:51:45,Effulent Coil,0
327,12/16/21,21:51:52,pH Pump,0
328,12/16/21,21:55:32,pH Pump,1
329,12/16/21,21:55:52,pH Pump,0
330,12/16/21,21:59:32,pH Pump,1
331,12/16/21,21:59:52,pH Pump,0
332,12/16/21,22:03:32,pH Pump,1
333,12/16/21,22:03:52,pH Pump,0
334,12/16/21,22:07:32,pH Pump,1
335,12/16/21,22:07:52,pH Pump,0
336,12/16/21,22:11:33,pH Pump,1
337,12/16/21,22:11:52,pH Pump,0
338,12/16/21,22:15:32,pH Pump,1
339,12/16/21,22:15:52,pH Pump,0
340,12/16/21,22:19:32,pH Pump,1
341,12/16/21,22:19:52,pH Pump,0
342,12/16/21,22:23:32,pH Pump,1
343,12/16/21,22:23:52,pH Pump,0
344,12/16/21,22:27:32,pH Pump,1
345,12/16/21,22:27:52,pH Pump,0
346,12/16/21,22:31:32,pH Pump,1
347,12/16/21,22:31:52,pH Pump,0
348,12/16/21,23:18:40,Heat Ex Comp,1
349,12/16/21,23:18:40,Cooling,1
350,12/16/21,23:21:11,Heat Ex Comp,0
351,12/16/21,23:23:09,Effulent Coil,1
352,12/16/21,23:31:45,Effulent Coil,0
353,12/13/21,08:21:54,Heat Ex Comp,1
354,12/13/21,08:21:54,Cooling,1
355,12/13/21,08:22:15,pH Pump,1
356,12/13/21,08:22:35,pH Pump,0
357,12/13/21,08:25:08,Heat Ex Comp,0
358,12/13/21,08:38:24,Heat Ex Comp,1
359,12/13/21,08:38:24,Cooling,1
360,12/13/21,08:41:36,Heat Ex Comp,0
361,12/13/21,08:42:55,Effulent Coil,1
362,12/13/21,08:51:31,Effulent Coil,0
363,12/13/21,08:52:32,Heat Ex Comp,1
364,12/13/21,08:52:32,Cooling,1
365,12/13/21,08:55:57,Heat Ex Comp,0
366,12/13/21,09:07:42,Heat Ex Comp,1
367,12/13/21,09:07:42,Cooling,1
368,12/13/21,09:11:13,Heat Ex Comp,0
369,12/13/21,09:21:49,Heat Ex Comp,1
370,12/13/21,09:21:49,Cooling,1
371,12/13/21,09:25:26,Heat Ex Comp,0
372,12/13/21,09:38:13,Heat Ex Comp,1
373,12/13/21,09:38:13,Cooling,1
374,12/13/21,09:41:41,Heat Ex Comp,0
375,12/13/21,09:52:30,Heat Ex Comp,1
376,12/13/21,09:52:30,Cooling,1
377,12/13/21,09:55:52,Heat Ex Comp,0
378,12/13/21,10:08:39,Heat Ex Comp,1
379,12/13/21,10:08:39,Cooling,1
380,12/13/21,10:12:06,Heat Ex Comp,0
381,12/13/21,10:22:55,Effulent Coil,1
382,12/13/21,10:23:16,Heat Ex Comp,1
383,12/13/21,10:23:16,Cooling,1
384,12/13/21,10:26:41,Heat Ex Comp,0
385,12/13/21,10:31:31,Effulent Coil,0
386,12/13/21,10:38:31,Heat Ex Comp,1
387,12/13/21,10:38:31,Cooling,1
388,12/13/21,10:42:05,Heat Ex Comp,0
389,12/13/21,10:52:24,Heat Ex Comp,1
390,12/13/21,10:52:24,Cooling,1
391,12/13/21,10:55:57,Heat Ex Comp,0
392,12/13/21,11:03:59,Cooling,1
393,12/13/21,11:05:57,Heat Ex Comp,1
394,12/13/21,11:18:03,Heat Ex Comp,0
395,12/13/21,11:21:41,Heating,1
396,12/13/21,11:28:03,Heat Ex Comp,1
397,12/13/21,11:34:52,Heat Ex Comp,0
398,12/13/21,11:37:00,pH Pump,1
399,12/13/21,11:37:18,Cooling,1
400,12/13/21,11:37:20,pH Pump,0
401,12/13/21,11:41:00,pH Pump,1
402,12/13/21,11:41:20,pH Pump,0
403,12/13/21,11:44:52,Heat Ex Comp,1
404,12/13/21,11:45:00,pH Pump,1
405,12/13/21,11:45:20,pH Pump,0
406,12/13/21,11:49:00,pH Pump,1
407,12/13/21,11:49:20,pH Pump,0
408,12/13/21,11:53:00,pH Pump,1
409,12/13/21,11:53:20,pH Pump,0
410,12/13/21,11:57:00,pH Pump,1
411,12/13/21,11:57:20,pH Pump,0
412,12/13/21,12:01:23,Heat Ex Comp,0
413,12/13/21,12:02:56,Effulent Coil,1
414,12/13/21,12:04:07,Heating,1
415,12/13/21,12:11:23,Heat Ex Comp,1
416,12/13/21,12:11:32,Effulent Coil,0
417,12/13/21,12:14:47,Heat Ex Comp,0
418,12/13/21,12:34:27,Heat Ex Comp,1
419,12/13/21,12:34:27,Cooling,1
420,12/13/21,12:38:00,Heat Ex Comp,0
421,12/13/21,12:49:14,Heat Ex Comp,1
422,12/13/21,12:49:14,Cooling,1
423,12/13/21,12:52:38,Heat Ex Comp,0
424,12/13/21,13:04:10,Heat Ex Comp,1
425,12/13/21,13:04:10,Cooling,1
426,12/13/21,13:07:44,Heat Ex Comp,0
427,12/13/21,13:18:15,Heat Ex Comp,1
428,12/13/21,13:18:15,Cooling,1
429,12/13/21,13:21:42,Heat Ex Comp,0
430,12/13/21,13:33:11,Heat Ex Comp,1
431,12/13/21,13:33:11,Cooling,1
432,12/13/21,13:36:41,Heat Ex Comp,0
433,12/13/21,13:42:56,Effulent Coil,1
434,12/13/21,13:46:42,Heat Ex Comp,1
435,12/13/21,13:46:42,Cooling,1
436,12/13/21,13:50:04,Heat Ex Comp,0
437,12/13/21,13:51:32,Effulent Coil,0
438,12/13/21,14:01:10,Heat Ex Comp,1
439,12/13/21,14:01:10,Cooling,1
440,12/13/21,14:04:35,Heat Ex Comp,0
441,12/13/21,14:15:13,Heat Ex Comp,1
442,12/13/21,14:15:13,Cooling,1
443,12/13/21,14:18:40,Heat Ex Comp,0
444,12/13/21,14:28:27,Cooling,1
445,12/13/21,14:28:40,Heat Ex Comp,1
446,12/13/21,14:32:14,Heat Ex Comp,0
447,12/13/21,14:42:29,Heat Ex Comp,1
448,12/13/21,14:42:29,Cooling,1
449,12/13/21,14:46:29,Heat Ex Comp,0
450,12/13/21,14:58:35,Heat Ex Comp,1
451,12/13/21,14:58:35,Cooling,1
452,12/13/21,15:02:08,Heat Ex Comp,0
453,12/13/21,15:13:33,Heat Ex Comp,1
454,12/13/21,15:13:33,Cooling,1
455,12/13/21,15:17:15,Heat Ex Comp,0
456,12/13/21,15:22:56,Effulent Coil,1
457,12/13/21,15:28:53,Heat Ex Comp,1
458,12/13/21,15:28:53,Cooling,1
459,12/13/21,15:31:32,Effulent Coil,0
460,12/13/21,15:31:44,Conductivity Pump,1
461,12/13/21,15:31:55,Conductivity Pump,0
462,12/13/21,15:32:20,Heat Ex Comp,0
463,12/13/21,15:33:55,Conductivity Pump,1
464,12/13/21,15:34:04,Conductivity Pump,0
465,12/13/21,15:40:08,Conductivity Pump,1
466,12/13/21,15:40:18,Conductivity Pump,0
467,12/13/21,15:42:19,Cooling,1
468,12/13/21,15:42:21,Heat Ex Comp,1
469,12/13/21,15:45:51,Heat Ex Comp,0
470,12/13/21,15:57:47,Heat Ex Comp,1
471,12/13/21,15:57:47,Cooling,1
472,12/13/21,16:01:18,Heat Ex Comp,0
473,12/13/21,16:10:50,Cooling,1
474,12/13/21,16:11:18,Heat Ex Comp,1
475,12/13/21,16:14:56,Heat Ex Comp,0
476,12/13/21,16:27:45,Heat Ex Comp,1
477,12/13/21,16:27:45,Cooling,1
478,12/13/21,16:31:19,Heat Ex Comp,0
479,12/13/21,16:41:08,Cooling,1
480,12/13/21,16:41:19,Heat Ex Comp,1
481,12/13/21,16:45:05,Heat Ex Comp,0
482,12/13/21,16:57:06,Heat Ex Comp,1
483,12/13/21,16:57:06,Cooling,1
484,12/13/21,17:00:38,Heat Ex Comp,0
485,12/13/21,17:02:56,Effulent Coil,1
486,12/13/21,17:10:51,Heat Ex Comp,1
487,12/13/21,17:10:51,Cooling,1
488,12/13/21,17:11:32,Effulent Coil,0
489,12/13/21,17:14:28,Heat Ex Comp,0
490,12/13/21,17:26:27,Heat Ex Comp,1
491,12/13/21,17:26:27,Cooling,1
492,12/13/21,17:29:56,Heat Ex Comp,0
493,12/13/21,17:40:55,Heat Ex Comp,1
494,12/13/21,17:40:55,Cooling,1
495,12/13/21,17:44:30,Heat Ex Comp,0
496,12/13/21,17:55:58,Heat Ex Comp,1
497,12/13/21,17:55:58,Cooling,1
498,12/13/21,17:59:27,Heat Ex Comp,0
499,12/13/21,18:15:19,Heat Ex Comp,1
500,12/13/21,18:15:19,Cooling,1
501,12/13/21,18:18:36,Heat Ex Comp,0
502,12/13/21,18:30:43,Heat Ex Comp,1
503,12/13/21,18:30:43,Cooling,1
504,12/13/21,18:33:58,Heat Ex Comp,0
505,12/13/21,18:42:56,Effulent Coil,1
506,12/13/21,18:43:29,Cooling,1
507,12/13/21,18:43:58,Heat Ex Comp,1
508,12/13/21,18:47:18,Heat Ex Comp,0
509,12/13/21,18:51:32,Effulent Coil,0
510,12/13/21,18:59:48,Heat Ex Comp,1
511,12/13/21,18:59:48,Cooling,1
512,12/13/21,19:02:19,Heat Ex Comp,0
513,12/13/21,19:16:11,Heat Ex Comp,1
514,12/13/21,19:16:11,Cooling,1
515,12/13/21,19:19:13,Heat Ex Comp,0
516,12/13/21,19:34:33,Heat Ex Comp,1
517,12/13/21,19:34:33,Cooling,1
518,12/13/21,19:37:42,Heat Ex Comp,0
519,12/13/21,19:48:10,Heat Ex Comp,1
520,12/13/21,19:48:10,Cooling,1
521,12/13/21,19:51:24,Heat Ex Comp,0
522,12/13/21,20:12:07,Heat Ex Comp,1
523,12/13/21,20:12:07,Cooling,1
524,12/13/21,20:15:23,Heat Ex Comp,0
525,12/13/21,20:22:57,Effulent Coil,1
526,12/13/21,20:27:04,Heat Ex Comp,1
527,12/13/21,20:27:04,Cooling,1
528,12/13/21,20:30:07,Heat Ex Comp,0
529,12/13/21,20:31:33,Effulent Coil,0
530,12/13/21,20:43:02,Heat Ex Comp,1
531,12/13/21,20:43:02,Cooling,1
532,12/13/21,20:43:22,pH Pump,1
533,12/13/21,20:43:42,pH Pump,0
534,12/13/21,20:46:12,Heat Ex Comp,0
535,12/13/21,20:46:35,pH Pump,1
536,12/13/21,20:46:54,pH Pump,0
537,12/13/21,20:50:35,pH Pump,1
538,12/13/21,20:50:55,pH Pump,0
539,12/13/21,20:54:34,pH Pump,1
540,12/13/21,20:54:55,pH Pump,0
541,12/13/21,20:57:25,Heat Ex Comp,1
542,12/13/21,20:57:25,Cooling,1
543,12/13/21,20:58:35,pH Pump,1
544,12/13/21,20:58:54,pH Pump,0
545,12/13/21,21:00:00,Heat Ex Comp,0
546,12/13/21,21:02:35,pH Pump,1
547,12/13/21,21:02:55,pH Pump,0
548,12/13/21,21:17:38,Heat Ex Comp,1
549,12/13/21,21:17:38,Cooling,1
550,12/13/21,21:20:47,Heat Ex Comp,0
551,12/13/21,21:32:38,Heat Ex Comp,1
552,12/13/21,21:32:38,Cooling,1
553,12/13/21,21:35:39,Heat Ex Comp,0
554,12/13/21,21:46:46,Heat Ex Comp,1
555,12/13/21,21:46:46,Cooling,1
556,12/13/21,21:49:56,Heat Ex Comp,0
557,12/13/21,22:02:57,Effulent Coil,1
558,12/13/21,22:11:02,Heat Ex Comp,1
559,12/13/21,22:11:02,Cooling,1
560,12/13/21,22:11:33,Effulent Coil,0
561,12/13/21,22:13:59,Heat Ex Comp,0
562,12/13/21,22:25:51,Heat Ex Comp,1
563,12/13/21,22:25:51,Cooling,1
564,12/13/21,22:28:58,Heat Ex Comp,0
565,12/13/21,22:41:59,Heat Ex Comp,1
566,12/13/21,22:41:59,Cooling,1
567,12/13/21,22:45:02,Heat Ex Comp,0
568,12/13/21,22:56:38,Heat Ex Comp,1
569,12/13/21,22:56:38,Cooling,1
570,12/13/21,22:59:48,Heat Ex Comp,0
571,12/13/21,23:21:33,Heat Ex Comp,1
572,12/13/21,23:21:33,Cooling,1
573,12/13/21,23:24:48,Heat Ex Comp,0
574,12/13/21,23:37:40,Heat Ex Comp,1
575,12/13/21,23:37:40,Cooling,1
576,12/13/21,23:40:49,Heat Ex Comp,0
577,12/13/21,23:42:57,Effulent Coil,1
578,12/13/21,23:51:33,Effulent Coil,0
579,12/13/21,23:54:01,Heat Ex Comp,1
580,12/13/21,23:54:01,Cooling,1
581,12/13/21,23:57:20,Heat Ex Comp,0
582,12/14/21,00:18:55,Heat Ex Comp,1
583,12/14/21,00:18:55,Cooling,1
